Order_ID,Order_Date,Category,Product,Region,Customer_Segment,Payment_Method,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Year,Month,Month_Name,Quarter
ORD100172,2025-05-22,Sports,Yoga Mat,West,Consumer,UPI,1.0,3060.0,0.29,2172.6,1897.2,275.39999999999986,2025,5,May,Q2
ORD100173,2024-04-03,Electronics,Laptop,East,Consumer,Net Banking,3.0,18302.0,0.28,39532.32,41728.56,-2196.239999999998,2024,4,Apr,Q2
ORD100174,2024-10-07,Home & Kitchen,Coffee Maker,North,Consumer,Net Banking,4.0,4960.0,0.08,18252.8,13094.4,5158.4,2024,10,Oct,Q4
ORD100175,2024-04-01,Sports,Dumbbells,South,Consumer,COD,3.0,2199.0,0.17,5475.51,4090.14,1385.3700000000003,2024,4,Apr,Q2
ORD100176,2024-08-30,Home & Kitchen,Coffee Maker,West,Consumer,Debit Card,1.0,4527.0,0.04,4345.92,2987.82,1358.1,2024,8,Aug,Q3
ORD100177,2025-02-10,Sports,Running Shoes,Central,Consumer,Credit Card,3.0,2766.0,0.22,6472.44,5144.76,1327.6799999999994,2025,2,Feb,Q1
ORD100178,2024-04-29,Beauty,Moisturizer,Central,Corporate,Credit Card,2.0,1348.0,0.21,2129.84,1401.92,727.9200000000001,2024,4,Apr,Q2
ORD100179,2024-11-15,Clothing,Dress,East,Consumer,UPI,4.0,2115.0,0.12,7444.8,4906.8,2538.0,2024,11,Nov,Q4
ORD100180,2024-08-03,Sports,Running Shoes,Central,Consumer,Net Banking,2.0,2707.0,0.16,4547.76,3356.68,1191.0800000000004,2024,8,Aug,Q3
ORD100181,2025-02-22,Home & Kitchen,Air Fryer,Central,Consumer,COD,1.0,5853.0,0.21,4623.87,3862.98,760.8899999999999,2025,2,Feb,Q1
ORD100182,2024-08-05,Electronics,Laptop,Central,Corporate,Debit Card,3.0,25195.0,0.11,67270.65,57444.6,9826.049999999996,2024,8,Aug,Q3
ORD100183,2024-09-18,Clothing,Dress,Central,Consumer,Credit Card,4.0,2087.0,0.16,7012.32,4841.84,2170.4799999999996,2024,9,Sep,Q3
ORD100184,2024-04-25,Sports,Yoga Mat,West,Small Business,Debit Card,3.0,2610.0,0.05,7438.5,4854.6,2583.8999999999996,2024,4,Apr,Q2
ORD100185,2024-07-22,Electronics,Tablet,East,Corporate,Debit Card,2.0,21277.0,0.1,38298.6,32341.04,5957.559999999998,2024,7,Jul,Q3
ORD100186,2025-08-18,Electronics,Laptop,Central,Consumer,COD,2.0,23808.0,0.29,33807.36,36188.16,-2380.800000000003,2025,8,Aug,Q3
ORD100187,2024-01-02,Sports,Football,South,Consumer,Net Banking,5.0,2198.0,0.26,8132.6,6813.8,1318.8000000000002,2024,1,Jan,Q1
ORD100188,2025-06-25,Home & Kitchen,Vacuum Cleaner,Unknown,Consumer,COD,2.0,3287.0,0.18,5390.68,4338.84,1051.8400000000001,2025,6,Jun,Q2
ORD100189,2024-12-31,Electronics,Laptop,Central,Consumer,UPI,1.0,28785.0,0.08,26482.2,21876.6,4605.600000000002,2024,12,Dec,Q4
ORD100190,2024-01-04,Clothing,T-Shirt,Central,Consumer,UPI,2.0,1658.0,0.05,3150.2,1923.28,1226.9199999999998,2024,1,Jan,Q1
ORD100191,2024-06-26,Electronics,Smartphone,West,Consumer,UPI,3.0,22710.0,0.22,53141.4,51778.8,1362.5999999999985,2024,6,Jun,Q2
ORD100192,2025-08-04,Beauty,Makeup Kit,East,Consumer,UPI,1.0,1312.0,0.28,944.64,682.24,262.4,2025,8,Aug,Q3
ORD100193,2024-06-06,Electronics,Smartwatch,Central,Consumer,Unknown,3.0,17218.0,0.07,48038.22,39257.04,8781.18,2024,6,Jun,Q2
ORD100194,2025-09-18,Home & Kitchen,Coffee Maker,West,Consumer,Credit Card,4.0,5726.0,0.26,16948.96,15116.64,1832.3199999999997,2025,9,Sep,Q3
ORD100195,2024-12-16,Beauty,Moisturizer,West,Corporate,Net Banking,2.0,1119.0,0.13,1947.06,1163.76,783.3,2024,12,Dec,Q4
ORD100196,2025-09-18,Clothing,Jacket,West,Consumer,Credit Card,1.0,1115.0,0.21,880.85,646.7,234.14999999999998,2025,9,Sep,Q3
ORD100197,2025-08-26,Electronics,Tablet,West,Corporate,Net Banking,3.0,23740.0,0.24,54127.2,54127.2,0.0,2025,8,Aug,Q3
ORD100198,2025-12-15,Electronics,Headphones,Unknown,Consumer,Net Banking,1.0,21872.0,0.28,62991.36,66490.88,-3499.520000000004,2025,12,Dec,Q4
ORD100199,2024-03-12,Sports,Dumbbells,West,Corporate,Net Banking,1.0,2998.0,0.14,2578.28,1858.76,719.5200000000002,2024,3,Mar,Q1
ORD100200,2024-08-18,Sports,Running Shoes,South,Consumer,Unknown,4.0,2955.0,0.27,8628.6,7328.4,1300.2000000000007,2024,8,Aug,Q3
ORD100201,2024-08-06,Beauty,Face Serum,East,Corporate,COD,4.0,988.0,0.06,3714.88,2055.04,1659.8400000000001,2024,8,Aug,Q3
ORD100202,2025-04-29,Home & Kitchen,Cookware Set,East,Consumer,COD,5.0,7007.0,0.13,30480.45,23123.1,7357.350000000002,2025,4,Apr,Q2
ORD100203,2024-07-14,Clothing,Sneakers,Central,Consumer,UPI,3.0,2801.0,0.06,7898.82,4873.74,3025.08,2024,7,Jul,Q3
ORD100204,2025-05-18,Sports,Dumbbells,South,Consumer,Debit Card,4.0,1628.0,0.03,6316.64,4037.44,2279.2000000000003,2025,5,May,Q2
ORD100205,2024-04-02,Electronics,Smartwatch,South,Consumer,COD,1.0,19396.0,0.26,14353.04,14740.96,-387.91999999999825,2024,4,Apr,Q2
ORD100206,2025-04-25,Sports,Football,West,Corporate,UPI,4.0,2819.0,0.25,8457.0,6991.12,1465.88,2025,4,Apr,Q2
ORD100207,2025-06-20,Clothing,T-Shirt,East,Consumer,Net Banking,3.0,1485.0,0.03,4321.35,2583.9,1737.4500000000003,2025,6,Jun,Q2
ORD100208,2025-11-01,Clothing,Jeans,Central,Consumer,Credit Card,1.0,1336.0,0.03,1295.92,774.88,521.0400000000001,2025,11,Nov,Q4
ORD100209,2024-09-06,Electronics,Laptop,North,Consumer,Debit Card,2.0,32300.0,0.11,57494.0,49096.0,8398.0,2024,9,Sep,Q3
ORD100210,2024-02-25,Beauty,Moisturizer,West,Consumer,COD,3.0,1245.0,0.29,2651.85,1942.2,709.6499999999999,2024,2,Feb,Q1
ORD100211,2025-12-03,Home & Kitchen,Blender,West,Consumer,UPI,2.0,4134.0,0.12,7275.84,5456.88,1818.96,2025,12,Dec,Q4
ORD100212,2025-10-10,Electronics,Smartwatch,Central,Consumer,Debit Card,5.0,23497.0,0.17,97512.55,89288.6,8223.949999999997,2025,10,Oct,Q4
ORD100213,2024-12-28,Beauty,Shampoo,Central,Consumer,Net Banking,1.0,643.0,0.14,552.98,334.36,218.62,2024,12,Dec,Q4
ORD100214,2024-03-18,Home & Kitchen,Vacuum Cleaner,Central,Consumer,Debit Card,2.0,3791.0,0.08,6975.44,5004.12,1971.3199999999997,2024,3,Mar,Q1
ORD100215,2025-05-06,Clothing,T-Shirt,Unknown,Consumer,UPI,2.0,1265.0,0.07,2352.9,1467.4,885.5,2025,5,May,Q2
ORD100216,2024-10-19,Electronics,Smartphone,Central,Consumer,Debit Card,4.0,22305.0,0.25,66915.0,67807.2,-892.1999999999971,2024,10,Oct,Q4
ORD100217,2025-03-18,Home & Kitchen,Vacuum Cleaner,South,Consumer,Credit Card,3.0,4938.0,0.23,11406.78,9777.24,1629.5400000000009,2025,3,Mar,Q1
ORD100218,2024-02-28,Beauty,Moisturizer,North,Consumer,Net Banking,3.0,1132.0,0.22,2648.88,1765.92,882.96,2024,2,Feb,Q1
ORD100219,2024-09-27,Beauty,Shampoo,East,Consumer,UPI,3.0,1389.0,0.23,3208.59,2166.84,1041.75,2024,9,Sep,Q3
ORD100220,2025-11-18,Sports,Cricket Bat,Central,Consumer,UPI,2.0,1211.0,0.26,1792.28,1501.64,290.6399999999999,2025,11,Nov,Q4
ORD100221,2025-03-15,Beauty,Face Serum,South,Consumer,Net Banking,3.0,1111.0,0.25,2499.75,1733.16,766.5899999999999,2025,3,Mar,Q1
ORD100222,2024-01-29,Home & Kitchen,Vacuum Cleaner,West,Consumer,UPI,1.0,5742.0,0.28,4134.24,3789.72,344.52,2024,1,Jan,Q1
ORD100223,2025-10-08,Sports,Football,North,Corporate,COD,1.0,3172.0,0.14,2727.92,1966.64,761.28,2025,10,Oct,Q4
ORD100224,2025-08-04,Beauty,Face Serum,West,Consumer,COD,2.0,984.0,0.11,1751.52,1023.36,728.16,2025,8,Aug,Q3
ORD100225,2025-01-07,Sports,Football,North,Consumer,Credit Card,2.0,2726.0,0.27,3979.96,3380.24,599.7200000000003,2025,1,Jan,Q1
ORD100226,2024-04-05,Electronics,Tablet,Unknown,Small Business,Credit Card,3.0,24461.0,0.14,63109.38,55771.08,7338.299999999996,2024,4,Apr,Q2
ORD100227,2024-10-06,Home & Kitchen,Blender,East,Consumer,Debit Card,1.0,4663.0,0.25,3497.25,3077.58,419.6700000000001,2024,10,Oct,Q4
ORD100228,2025-09-13,Clothing,Jeans,Central,Consumer,Credit Card,2.0,1301.0,0.15,2211.7,1509.16,702.5399999999997,2025,9,Sep,Q3
ORD100229,2024-05-14,Clothing,Jacket,South,Consumer,COD,2.0,1966.0,0.2,3145.6,2280.56,865.04,2024,5,May,Q2
ORD100230,2025-01-21,Electronics,Smartphone,East,Consumer,UPI,4.0,13799.0,0.25,41397.0,41948.96,-551.9599999999991,2025,1,Jan,Q1
ORD100231,2025-01-29,Sports,Cricket Bat,West,Consumer,COD,2.0,2503.0,0.03,4855.82,3103.72,1752.1,2025,1,Jan,Q1
ORD100232,2025-06-01,Beauty,Makeup Kit,East,Consumer,COD,3.0,1737.0,0.18,4273.02,2709.72,1563.3000000000006,2025,6,Jun,Q2
ORD100233,2025-08-29,Home & Kitchen,Vacuum Cleaner,North,Consumer,UPI,2.0,4270.0,0.18,7002.8,5636.4,1366.4000000000005,2025,8,Aug,Q3
ORD100234,2025-11-27,Electronics,Headphones,Central,Consumer,Debit Card,1.0,21236.0,0.21,50329.32,48418.08,1911.239999999998,2025,11,Nov,Q4
ORD100235,2025-10-15,Sports,Yoga Mat,North,Consumer,Net Banking,1.0,2800.0,0.18,2296.0,1736.0,560.0,2025,10,Oct,Q4
ORD100236,2024-10-28,Home & Kitchen,Vacuum Cleaner,North,Consumer,COD,1.0,4807.0,0.08,4422.44,3172.62,1249.8199999999997,2024,10,Oct,Q4
ORD100237,2025-10-15,Electronics,Smartphone,Central,Small Business,Unknown,5.0,28960.0,0.23,111496.0,110048.0,1448.0,2025,10,Oct,Q4
ORD100238,2024-05-11,Clothing,Jeans,West,Consumer,COD,1.0,1642.0,0.11,1461.38,952.36,509.0200000000001,2024,5,May,Q2
ORD100239,2025-03-08,Sports,Dumbbells,South,Consumer,COD,4.0,2382.0,0.17,7908.24,5907.36,2000.88,2025,3,Mar,Q1
ORD100240,2025-08-08,Sports,Yoga Mat,North,Corporate,COD,5.0,2278.0,0.2,9112.0,7061.8,2050.2,2025,8,Aug,Q3
ORD100241,2025-03-22,Unknown,Yoga Mat,North,Consumer,COD,3.0,2378.0,0.05,6004.95,3919.02,2085.93,2025,3,Mar,Q1
ORD100242,2024-01-09,Sports,Cricket Bat,Central,Consumer,COD,4.0,2265.0,0.23,6976.2,5617.2,1359.0,2024,1,Jan,Q1
ORD100243,2024-12-17,Beauty,Perfume,East,Consumer,Debit Card,5.0,830.0,0.21,3278.5,2158.0,1120.5,2024,12,Dec,Q4
ORD100244,2025-06-09,Home & Kitchen,Blender,Unknown,Corporate,Net Banking,2.0,4317.0,0.08,7943.28,5698.44,2244.84,2025,6,Jun,Q2
ORD100245,2025-03-21,Clothing,T-Shirt,Central,Consumer,Debit Card,2.0,2001.0,0.29,2841.42,2321.16,520.2600000000002,2025,3,Mar,Q1
ORD100246,2024-02-07,Electronics,Laptop,Central,Corporate,UPI,1.0,34399.0,0.12,30271.12,26143.24,4127.879999999997,2024,2,Feb,Q1
ORD100247,2024-05-25,Clothing,Jacket,East,Consumer,COD,5.0,2712.0,0.27,9898.8,7864.8,2033.999999999999,2024,5,May,Q2
ORD100248,2025-03-11,Home & Kitchen,Cookware Set,East,Consumer,Credit Card,5.0,4757.0,0.25,17838.75,15698.1,2140.6499999999996,2025,3,Mar,Q1
ORD100249,2024-07-11,Clothing,Jacket,Central,Corporate,Credit Card,3.0,1842.0,0.16,5083.92,3205.08,1878.8400000000001,2024,7,Jul,Q3
ORD100250,2025-01-01,Electronics,Smartphone,North,Consumer,UPI,4.0,17672.0,0.04,67860.48,53722.88,14137.599999999999,2025,1,Jan,Q1
ORD100251,2024-07-30,Clothing,Dress,Central,Consumer,COD,4.0,2240.0,0.25,6720.0,5196.8,1523.1999999999998,2024,7,Jul,Q3
ORD100252,2025-02-06,Sports,Football,West,Consumer,COD,3.0,2812.0,0.16,7761.12,5230.32,2530.8,2025,2,Feb,Q1
ORD100253,2025-03-07,Clothing,Sneakers,Central,Consumer,Debit Card,4.0,2396.0,0.24,7283.84,5558.72,1725.12,2025,3,Mar,Q1
ORD100254,2025-06-29,Sports,Football,Unknown,Consumer,Net Banking,1.0,2766.0,0.03,2683.02,1714.92,968.0999999999999,2025,6,Jun,Q2
ORD100255,2025-04-03,Electronics,Headphones,Central,Consumer,Credit Card,4.0,18773.0,0.11,66831.88,57069.92,9761.960000000006,2025,4,Apr,Q2
ORD100256,2025-02-19,Beauty,Face Serum,Central,Consumer,COD,2.0,1171.0,0.03,2271.74,1217.84,1053.8999999999999,2025,2,Feb,Q1
ORD100257,2024-12-18,Beauty,Shampoo,North,Consumer,UPI,4.0,1355.0,0.23,4173.4,2818.4,1354.9999999999995,2024,12,Dec,Q4
ORD100258,2024-09-18,Electronics,Laptop,North,Consumer,Debit Card,4.0,17055.0,0.15,57987.0,51847.2,6139.800000000003,2024,9,Sep,Q3
ORD100259,2025-11-25,Sports,Yoga Mat,Central,Consumer,Credit Card,4.0,2790.0,0.24,8481.6,6919.2,1562.4000000000005,2025,11,Nov,Q4
ORD100260,2025-11-24,Electronics,Smartwatch,East,Consumer,COD,4.0,23313.0,0.24,70871.52,70871.52,0.0,2025,11,Nov,Q4
ORD100261,2025-06-07,Home & Kitchen,Coffee Maker,East,Consumer,Credit Card,1.0,5060.0,0.04,4857.6,3339.6,1518.0000000000005,2025,6,Jun,Q2
ORD100262,2024-04-07,Sports,Football,Unknown,Consumer,COD,4.0,2374.0,0.05,9021.2,5887.52,3133.6800000000003,2024,4,Apr,Q2
ORD100263,2024-08-18,Clothing,Jeans,West,Consumer,COD,5.0,1998.0,0.16,8391.6,5794.2,2597.4000000000005,2024,8,Aug,Q3
ORD100264,2024-01-25,Home & Kitchen,Cookware Set,West,Consumer,COD,1.0,4128.0,0.19,3343.68,2724.48,619.1999999999998,2024,1,Jan,Q1
ORD100265,2024-12-08,Home & Kitchen,Vacuum Cleaner,North,Consumer,Credit Card,3.0,5560.0,0.28,12009.6,11008.8,1000.8000000000011,2024,12,Dec,Q4
ORD100266,2025-07-28,Beauty,Makeup Kit,Central,Consumer,Credit Card,5.0,1185.0,0.02,5806.5,3081.0,2725.5,2025,7,Jul,Q3
ORD100267,2024-11-16,Sports,Running Shoes,East,Consumer,UPI,1.0,2559.0,0.2,2047.2,1586.58,460.6200000000001,2024,11,Nov,Q4
ORD100268,2024-01-03,Electronics,Smartwatch,North,Consumer,Net Banking,5.0,15705.0,0.04,75384.0,59679.0,15705.0,2024,1,Jan,Q1
ORD100269,2024-05-16,Beauty,Moisturizer,Central,Small Business,Debit Card,4.0,1158.0,0.22,3612.96,2408.64,1204.3200000000002,2024,5,May,Q2
ORD100270,2025-08-27,Sports,Running Shoes,East,Consumer,Credit Card,4.0,2871.0,0.07,10680.12,7120.08,3560.040000000001,2025,8,Aug,Q3
ORD100271,2025-01-28,Electronics,Laptop,Central,Small Business,Net Banking,5.0,30755.0,0.15,130708.75,116869.0,13839.75,2025,1,Jan,Q1
ORD100272,2025-01-01,Sports,Dumbbells,West,Consumer,Debit Card,4.0,2882.0,0.07,10721.04,7147.36,3573.680000000001,2025,1,Jan,Q1
ORD100273,2024-01-08,Home & Kitchen,Coffee Maker,East,Corporate,Debit Card,4.0,4147.0,0.09,15095.08,10948.08,4147.0,2024,1,Jan,Q1
ORD100274,2024-07-06,Clothing,Sneakers,South,Small Business,Net Banking,1.0,1657.0,0.07,1541.01,961.06,579.95,2024,7,Jul,Q3
ORD100275,2024-01-28,Beauty,Shampoo,Central,Consumer,Debit Card,1.0,1303.0,0.15,1107.55,677.56,429.99,2024,1,Jan,Q1
ORD100276,2025-12-26,Beauty,Perfume,Unknown,Consumer,Credit Card,2.0,845.0,0.13,1470.3,878.8,591.5,2025,12,Dec,Q4
ORD100277,2025-02-18,Sports,Football,East,Corporate,Credit Card,5.0,2562.0,0.29,9095.1,7942.2,1152.9000000000005,2025,2,Feb,Q1
ORD100278,2024-07-13,Electronics,Laptop,Central,Consumer,Debit Card,5.0,17972.0,0.09,81772.6,68293.6,13479.0,2024,7,Jul,Q3
ORD100279,2025-05-23,Beauty,Perfume,Unknown,Consumer,Credit Card,1.0,951.0,0.19,770.31,494.52,275.78999999999996,2025,5,May,Q2
ORD100280,2024-03-29,Beauty,Perfume,West,Consumer,Net Banking,1.0,1317.0,0.02,1290.66,684.84,605.82,2024,3,Mar,Q1
ORD100281,2024-12-02,Clothing,Sneakers,South,Small Business,Net Banking,5.0,1737.0,0.23,6687.45,5037.3,1650.1499999999996,2024,12,Dec,Q4
ORD100282,2025-07-02,Beauty,Face Serum,East,Consumer,COD,2.0,1477.0,0.21,2333.66,1536.08,797.5799999999999,2025,7,Jul,Q3
ORD100283,2024-12-15,Home & Kitchen,Coffee Maker,Unknown,Consumer,Credit Card,4.0,3897.0,0.29,11067.48,10288.08,779.3999999999996,2024,12,Dec,Q4
ORD100284,2024-10-12,Home & Kitchen,Coffee Maker,Central,Corporate,Credit Card,2.0,5191.0,0.28,7475.04,6852.12,622.9200000000001,2024,10,Oct,Q4
ORD100285,2024-12-02,Electronics,Smartphone,Central,Consumer,Net Banking,3.0,19453.0,0.12,51355.92,44352.84,7003.080000000002,2024,12,Dec,Q4
ORD100286,2024-06-06,Sports,Running Shoes,Central,Consumer,Net Banking,5.0,2128.0,0.14,9150.4,6596.8,2553.5999999999995,2024,6,Jun,Q2
ORD100287,2024-10-15,Clothing,Jeans,South,Consumer,Debit Card,5.0,1839.0,0.26,6804.3,5333.1,1471.1999999999998,2024,10,Oct,Q4
ORD100288,2025-09-15,Clothing,Dress,East,Consumer,Net Banking,2.0,2256.0,0.15,3835.2,2616.96,1218.2399999999998,2025,9,Sep,Q3
ORD100289,2024-06-17,Beauty,Perfume,Central,Consumer,UPI,3.0,1536.0,0.2,3686.4,2396.16,1290.2400000000002,2024,6,Jun,Q2
ORD100290,2024-01-08,Beauty,Shampoo,Central,Small Business,Debit Card,2.0,1177.0,0.1,2118.6,1224.08,894.52,2024,1,Jan,Q1
ORD100291,2024-02-20,Home & Kitchen,Vacuum Cleaner,North,Consumer,UPI,4.0,4777.0,0.27,13948.84,12611.28,1337.5599999999995,2024,2,Feb,Q1
ORD100292,2024-09-03,Clothing,Dress,East,Small Business,UPI,1.0,1495.0,0.09,1360.45,867.1,493.35,2024,9,Sep,Q3
ORD100293,2025-05-05,Electronics,Smartwatch,South,Consumer,Net Banking,4.0,19582.0,0.06,73628.32,59529.28,14099.040000000008,2025,5,May,Q2
ORD100294,2025-01-15,Electronics,Headphones,West,Consumer,Credit Card,4.0,17283.0,0.13,60144.84,52540.32,7604.519999999997,2025,1,Jan,Q1
ORD100295,2025-10-13,Electronics,Smartphone,West,Consumer,Debit Card,2.0,26179.0,0.18,42933.56,39792.08,3141.479999999996,2025,10,Oct,Q4
ORD100296,2025-09-10,Sports,Cricket Bat,Central,Consumer,Net Banking,2.0,2377.0,0.03,4611.38,2947.48,1663.9,2025,9,Sep,Q3
ORD100297,2024-02-23,Home & Kitchen,Vacuum Cleaner,East,Consumer,UPI,3.0,4597.0,0.17,11446.53,9102.06,2344.470000000001,2024,2,Feb,Q1
ORD100298,2024-02-23,Clothing,Jeans,West,Consumer,Net Banking,5.0,1084.0,0.14,4661.2,3143.6,1517.6,2024,2,Feb,Q1
ORD100299,2024-07-27,Beauty,Face Serum,West,Corporate,Credit Card,2.0,1423.0,0.28,2049.12,1479.92,569.1999999999998,2024,7,Jul,Q3
ORD100300,2024-01-31,Sports,Running Shoes,North,Consumer,COD,3.0,2963.0,0.05,8444.55,5511.18,2933.369999999999,2024,1,Jan,Q1
ORD100301,2025-09-23,Electronics,Laptop,East,Consumer,UPI,2.0,17022.0,0.04,32682.24,25873.44,6808.800000000003,2025,9,Sep,Q3
ORD100302,2024-11-03,Clothing,Dress,South,Consumer,UPI,2.0,2129.0,0.11,3789.62,2469.64,1319.98,2024,11,Nov,Q4
ORD100303,2024-06-28,Home & Kitchen,Coffee Maker,South,Consumer,Credit Card,5.0,4353.0,0.1,19588.5,14364.9,5223.6,2024,6,Jun,Q2
ORD100304,2024-02-11,Beauty,Perfume,North,Corporate,Unknown,2.0,1194.0,0.27,1438.1,1024.4,413.6999999999998,2024,2,Feb,Q1
ORD100305,2024-01-28,Home & Kitchen,Coffee Maker,Central,Consumer,Debit Card,4.0,3544.0,0.29,10064.96,9356.16,708.7999999999993,2024,1,Jan,Q1
ORD100306,2024-01-11,Electronics,Smartphone,East,Consumer,Net Banking,3.0,22017.0,0.28,47556.72,50198.76,-2642.040000000001,2024,1,Jan,Q1
ORD100307,2024-01-17,Home & Kitchen,Air Fryer,West,Corporate,Net Banking,1.0,5586.0,0.18,4580.52,3686.76,893.7600000000002,2024,1,Jan,Q1
ORD100308,2024-11-06,Beauty,Moisturizer,South,Consumer,COD,5.0,1274.0,0.03,6178.9,3312.4,2866.4999999999995,2024,11,Nov,Q4
ORD100309,2024-08-21,Beauty,Shampoo,Central,Consumer,UPI,4.0,1250.0,0.11,4450.0,2600.0,1850.0,2024,8,Aug,Q3
ORD100310,2024-04-13,Beauty,Moisturizer,Central,Consumer,Net Banking,1.0,871.0,0.17,722.93,452.92,270.00999999999993,2024,4,Apr,Q2
ORD100311,2025-04-17,Clothing,Dress,North,Consumer,Net Banking,2.0,1597.0,0.07,2970.42,1852.52,1117.9,2025,4,Apr,Q2
ORD100312,2024-04-16,Sports,Yoga Mat,Unknown,Consumer,COD,3.0,2412.0,0.16,6078.24,4486.32,1591.92,2024,4,Apr,Q2
ORD100313,2025-04-23,Clothing,Dress,South,Corporate,Credit Card,5.0,2073.0,0.08,9535.8,6011.7,3524.0999999999995,2025,4,Apr,Q2
ORD100314,2025-08-18,Electronics,Headphones,South,Corporate,COD,1.0,21002.0,0.15,17851.7,15961.52,1890.1800000000003,2025,8,Aug,Q3
ORD100315,2025-06-01,Clothing,Jacket,South,Consumer,COD,4.0,1696.0,0.18,5562.88,3934.72,1628.1600000000003,2025,6,Jun,Q2
ORD100316,2025-03-24,Sports,Cricket Bat,South,Consumer,Credit Card,5.0,1989.0,0.27,7259.85,6165.9,1093.9500000000007,2025,3,Mar,Q1
ORD100317,2024-01-07,Home & Kitchen,Cookware Set,North,Corporate,UPI,2.0,3928.0,0.15,6677.6,5184.96,1492.6400000000003,2024,1,Jan,Q1
ORD100318,2025-10-03,Electronics,Smartphone,East,Consumer,COD,5.0,21127.0,0.25,79226.25,80282.6,-1056.3500000000058,2025,10,Oct,Q4
ORD100319,2025-04-17,Clothing,T-Shirt,West,Corporate,Net Banking,4.0,1984.0,0.17,6586.88,4602.88,1984.0,2025,4,Apr,Q2
ORD100320,2024-05-03,Unknown,Headphones,Unknown,Consumer,Net Banking,5.0,25391.0,0.05,120607.25,96485.8,24121.449999999997,2024,5,May,Q2
ORD100321,2024-02-25,Clothing,Sneakers,South,Corporate,Net Banking,1.0,1624.0,0.27,1185.52,941.92,243.60000000000002,2024,2,Feb,Q1
ORD100322,2025-11-03,Clothing,Dress,East,Consumer,Net Banking,5.0,1996.0,0.06,9381.2,5788.4,3592.800000000001,2025,11,Nov,Q4
ORD100323,2024-12-15,Sports,Cricket Bat,East,Consumer,COD,3.0,2259.0,0.11,6031.53,4201.74,1829.79,2024,12,Dec,Q4
ORD100324,2025-05-21,Beauty,Perfume,West,Consumer,Credit Card,3.0,1098.0,0.09,2997.54,1712.88,1284.6599999999999,2025,5,May,Q2
ORD100325,2024-04-23,Home & Kitchen,Vacuum Cleaner,North,Consumer,UPI,5.0,4707.0,0.23,18121.95,15533.1,2588.8500000000004,2024,4,Apr,Q2
ORD100326,2025-03-25,Sports,Yoga Mat,Central,Consumer,UPI,2.0,2274.0,0.22,3547.44,2819.76,727.6799999999998,2025,3,Mar,Q1
ORD100327,2025-03-20,Sports,Cricket Bat,Central,Consumer,UPI,3.0,4433.0,0.16,11171.16,8245.38,2925.7800000000007,2025,3,Mar,Q1
ORD100328,2025-09-30,Home & Kitchen,Coffee Maker,North,Consumer,UPI,3.0,4524.5,0.1,10411.2,7634.88,2776.3200000000006,2025,9,Sep,Q3
ORD100329,2025-10-05,Home & Kitchen,Vacuum Cleaner,Central,Consumer,UPI,3.0,5551.0,0.18,13655.46,10990.98,2664.4799999999996,2025,10,Oct,Q4
ORD100330,2024-12-22,Home & Kitchen,Vacuum Cleaner,North,Consumer,Credit Card,3.0,5018.0,0.15,12795.9,9935.64,2860.26,2024,12,Dec,Q4
ORD100331,2025-05-14,Sports,Running Shoes,East,Corporate,UPI,2.0,2438.0,0.05,4632.2,3023.12,1609.08,2025,5,May,Q2
ORD100332,2024-05-20,Electronics,Smartwatch,East,Consumer,Debit Card,3.0,19143.0,0.21,45368.91,43646.04,1722.8700000000026,2024,5,May,Q2
ORD100333,2025-10-24,Sports,Yoga Mat,East,Corporate,Credit Card,3.0,1828.0,0.16,4606.56,3400.08,1206.4800000000005,2025,10,Oct,Q4
ORD100334,2025-03-02,Clothing,Dress,Central,Consumer,Net Banking,2.0,2195.0,0.16,3687.6,2546.2,1141.4,2025,3,Mar,Q1
ORD100335,2024-02-22,Sports,Running Shoes,North,Consumer,COD,4.0,2714.0,0.19,8793.36,6730.72,2062.6400000000003,2024,2,Feb,Q1
ORD100336,2024-04-13,Beauty,Shampoo,West,Consumer,COD,2.0,1202.0,0.06,2259.76,1250.08,1009.6800000000003,2024,4,Apr,Q2
ORD100337,2025-07-13,Beauty,Shampoo,Central,Consumer,UPI,5.0,1162.0,0.16,5403.3,3021.2,2382.1000000000004,2025,7,Jul,Q3
ORD100338,2025-01-09,Clothing,Jeans,Central,Consumer,Debit Card,3.0,1738.0,0.08,4796.88,3024.12,1772.7600000000002,2025,1,Jan,Q1
ORD100339,2024-11-19,Sports,Dumbbells,South,Consumer,Debit Card,2.0,2283.0,0.19,3698.46,2830.92,867.54,2024,11,Nov,Q4
ORD100340,2025-07-10,Beauty,Makeup Kit,West,Consumer,UPI,5.0,1114.0,0.14,4790.2,2896.4,1893.7999999999997,2025,7,Jul,Q3
ORD100341,2025-06-09,Clothing,T-Shirt,West,Consumer,Debit Card,5.0,1197.0,0.24,4548.6,3471.3,1077.3000000000002,2025,6,Jun,Q2
ORD100342,2025-02-21,Sports,Cricket Bat,South,Corporate,UPI,5.0,3145.0,0.16,13209.0,9749.5,3459.5,2025,2,Feb,Q1
ORD100343,2024-05-11,Home & Kitchen,Air Fryer,East,Corporate,UPI,4.0,3511.0,0.06,13201.36,9269.04,3932.3199999999997,2024,5,May,Q2
ORD100344,2025-06-14,Electronics,Headphones,North,Consumer,Unknown,5.0,14413.0,0.17,59813.95,54769.4,5044.549999999996,2025,6,Jun,Q2
